MARCA,ANO,TIPO_COMBO,SEGMENTO,SERIE,BIMESTRE,BIMESTRE/ANO,COLECAO,COLECAO/DISCIPLINA,CATALOGO,TIPO_PRODUTO,CAMPO_TÍTULO,DESCRIÇÃO COMBO,DESCRICAO COMPOSIÇÃO,ASSUNTO_AREA_DISCIPLINA,DESCRIÇÃO_COMBO_ESKOLARE,SUBTITULO_ESKOLARE,FREQUÊNCIA,TIPO,NCM,TRIBUTAÇÃO,INF_VOLUME,QTD. PAGINAS,PESO,ESTRUTURA,SKU_COMBO_EBS,SKU_KIT_EBS,SKU_ITENS_EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,VALOR LISTA_TABELA_B2B,PESO AUXILIAR,CALCULOS PREÇO,VALOR LISTA_TABELA_B2C,ANALISE TABELA PREÇO_EBS,CHECK VALOR,OBSERVAÇÕES
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,3 BIMESTRE,32025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV 01 ENEM AN SI 04 TT MCNT AL,SENEM4 - EXATAS E BIOLÓGICAS,SIMULADO 4 - SENEM4 - EXATAS E BIOLÓGICAS,SIMULADO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 3 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,SIMULADO,‭49019900‬,NÃO TRIBUTADO,4,32,"0,0316",SIMULADO,CCPD5EPEXR25SB3,-,CCP25AV46377104,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"3,0000",FIXO B2C,"5,0000","5,0000","5,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,PV EXTENSIVO COLECAO 1000,COMBO_PV EXTENSIVO COLECAO 1000,"COMBO_PV EXTENSIVO COLECAO 1000 - KIT 4 - 4 BIMESTRE (LIVRO 9 - MULTIDISCIPLINAR, LIVRO 10 - MULTIDISCIPLINAR ) SIMULADO 4 - SCOC4 - MULTIDISCIPLINAR, SIMULADO 5 - SENEM5 - LINGUAGENS HUMANAS, SIMULADO 5 - SENEM5 - EXATAS E BIOLÓGICAS",COMBO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"2,7482",COMBO,CCPD5EPEXR25SB4,-,CCPD5EPEXR25SB4,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"567,6000",20%,"1135,2000","1135,2000","1135,2000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV EX 1000 4B KT 01 NA DMUL AL,KIT_PADRÃO,KIT 4 - 4 BIMESTRE,KIT - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,KIT,‭49019900‬,NÃO TRIBUTADO,4,-,"2,6535",KIT,CCPD5EPEXR25SB4,CCKPO0125L45402,CCKPO0125L45402,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"558,6000",-,"1120,2000","1120,2000","1120,2000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV EX 1000 4B LV 09 MI DMUL AL,MULTIDISCIPLINAR,LIVRO 9 - MULTIDISCIPLINAR,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,9,728,"1,6565",COMPONENTE,CCPD5EPEXR25SB4,CCKPO0125L45402,CCP25AP45410209,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"279,3000",DIVISÃO,"560,1000","560,1000","560,1000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV EX 1000 4B LV 10 MI DMUL AL,MULTIDISCIPLINAR,LIVRO 10 - MULTIDISCIPLINAR,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,10,416,"0,9969",COMPONENTE,CCPD5EPEXR25SB4,CCKPO0125L45402,CCP25AP45410210,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"279,3000",DIVISÃO,"560,1000","560,1000","560,1000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV 01 EXSE AN SI 04 TT DMUL AL,SCOC4 - MULTIDISCIPLINAR,SIMULADO 4 - SCOC4 - MULTIDISCIPLINAR,SIMULADO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,SIMULADO,‭49019900‬,NÃO TRIBUTADO,4,24,"0,0316",SIMULADO,CCPD5EPEXR25SB4,-,CCP25AV45470204,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"3,0000",FIXO B2C,"5,0000","5,0000","5,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV 01 ENEM AN SI 05 TT LCHT AL,SENEM5 - LINGUAGENS HUMANAS,SIMULADO 5 - SENEM5 - LINGUAGENS HUMANAS,SIMULADO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,SIMULADO,‭49019900‬,NÃO TRIBUTADO,5,36,"0,0316",SIMULADO,CCPD5EPEXR25SB4,-,CCP25AV46472605,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"3,0000",FIXO B2C,"5,0000","5,0000","5,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,4 BIMESTRE,42025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,ALUNO,NENHUM,PV EXTENSIVO COLECAO 1000,CO PV 01 ENEM AN SI 05 TT MCNT AL,SENEM5 - EXATAS E BIOLÓGICAS,SIMULADO 5 - SENEM5 - EXATAS E BIOLÓGICAS,SIMULADO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 4 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,SIMULADO,‭49019900‬,NÃO TRIBUTADO,5,36,"0,0316",SIMULADO,CCPD5EPEXR25SB4,-,CCP25AV46477105,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"3,0000",FIXO B2C,"5,0000","5,0000","5,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO_PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO_PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"8,1229",COMBO,CCPD5EPEXR25TB1,-,CCPD5EPEXR25TB1,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"425,7000",30%,"851,4000","851,4000","851,4000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B KT 01 NA DMUL PR,KIT_PADRÃO,KIT 1 - 1 BIMESTRE,KIT - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,KIT,‭49019900‬,NÃO TRIBUTADO,1,-,"6,4260",KIT,CCPD5EPEXR25TB1,CCKPO0125P45102,CCKPO0125P45102,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"373,0300",-,"745,9200","745,9200","745,9200","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DBIO PR,BIOLOGIA,LIVRO 1 - BIOLOGIA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,408,"0,8907",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45114101,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"56,7400",14%,"113,6000","113,6000","113,6000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DFIL PR,FILOSOFIA,LIVRO 1 - FILOSOFIA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,104,"0,2481",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45115101,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"20,2600",5%,"40,5700","40,5700","40,5700","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DFIS PR,FÍSICA,LIVRO 1 - FÍSICA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,352,"0,7723",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45114401,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"52,6800",13%,"105,4800","105,4800","105,4800","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DGEO PR,GEOGRAFIA,LIVRO 1 - GEOGRAFIA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,352,"0,7723",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45115901,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"56,7300",14%,"113,6000","113,6000","113,6000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DHIS PR,HISTÓRIA,LIVRO 1 - HISTÓRIA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,336,"0,7385",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45114901,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"48,6200",12%,"97,3700","97,3700","97,3700","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DLIN PR,LÍNGUA INGLESA,LIVRO 1 - LÍNGUA INGLESA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,168,"0,3834",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP24PP45111801,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"17,0000",FIXO 2x,"34,0000","34,0000","34,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DLPO PR,LÍNGUA PORTUGUESA,LIVRO 1 - LÍNGUA PORTUGUESA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,384,"0,8400",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45111101,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"24,3100",12%,"48,6800","48,6800","48,6800","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DMAT PR,MATEMÁTICA,LIVRO 1 - MATEMÁTICA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,392,"0,8569",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45116801,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"28,3600",14%,"56,8000","56,8000","56,8000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DQUI PR,QUÍMICA,LIVRO 1 - QUÍMICA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,304,"0,6709",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45114601,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"44,5700",11%,"89,2500","89,2500","89,2500","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DSOC PR,SOCIOLOGIA,LIVRO 1 - SOCIOLOGIA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,104,"0,2481",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP25PP45115501,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"20,2600",5%,"40,5700","40,5700","40,5700","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO DS SV NENH AN TB 01 TE DQUI UN,QUÍMICA,TABELA 1 - QUÍMICA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,TABELA,‭49019900‬,NÃO TRIBUTADO,1,2,"0,0035",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CCP24UX98164601,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"2,0000",FIXO B2C,"3,5000","3,5000","3,5000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO DS CE SV 81 TABELA INGLES,LÍNGUA INGLESA,TABELA 1 - LÍNGUA INGLESA,COMPONENTE - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,TABELA,‭49019900‬,NÃO TRIBUTADO,1,2,"0,0014",COMPONENTE,CCPD5EPEXR25TB1,CCKPO0125P45102,CC602390123,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"1,5000",FIXO B2C,"2,5000","2,5000","2,5000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DLPO PR,LÍNGUA PORTUGUESA,LIVRO 1 - LÍNGUA PORTUGUESA,AVULSO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,384,"0,8400",AVULSO,CCPD5EPEXR25TB1,-,CCP25PP45111101,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"24,3100",12%,"48,6800","48,6800","48,6800","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],CO PV EX 1000 1B LV 01 MI DMAT PR,MATEMÁTICA,LIVRO 1 - MATEMÁTICA,AVULSO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,392,"0,8569",AVULSO,CCPD5EPEXR25TB1,-,CCP25PP45116801,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"28,3600",14%,"56,8000","56,8000","56,8000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,2 BIMESTRE,22025,PV EXTENSIVO 1000,PV EXTENSIVO 1000,REGULAR,PROFESSOR,NENHUM,PV EXTENSIVO COLECAO 1000 [PROFESSOR],PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO_PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO_PV EXTENSIVO COLECAO 1000 [PROFESSOR],COMBO - PRE - VESTIBULAR - EXTENSIVO - PV EXTENSIVO 1000 - 2 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"7,3541",COMBO,CCPD5EPEXR25TB2,-,CCPD5EPEXR25TB2,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2B,PADRAO,552-A25_B2B COC EXTENSIVO 1000 PV-PADRAO-PADRAO,552,COC EXTENSIVO 1000 PV-PADRAO,A25,B2C,PADRAO,552-A25_B2C COC EXTENSIVO 1000 PV-PADRAO-PADRAO,"354,7500",25%,"709,5000","709,5000","709,5000","0,0000",
